ids,p0,p1,p2,p3,p4,faps,npoints,scores
3551306,0.1410932,0.1100077,0.12360556,0.19666673,0.12364685,0.0,261,[ 0.63998014  0.58641133  0.50306952  0.50303818  0.43502418]
3553016,0.19960716,0.14260059,0.16639304,4.23683601,0.80725778,2.03431715917e-11,133,[ 0.43987734  0.41649687  0.3967101   0.35680074  0.33659051]
3553152,0.61191869,0.27495642,0.37922977,2.71342385,1.57673111,0.0,228,[ 0.76596305  0.69904105  0.69443947  0.6650388   0.66026989]
3553623,0.14260071,0.19960826,0.16631855,0.24939034,0.12480315,1.11022302463e-15,126,[ 0.53945551  0.50534382  0.48300508  0.44577931  0.42561762]
3554106,0.19960736,0.14260077,0.16639324,0.12480349,0.80725176,9.45687972376e-13,133,[ 0.46598596  0.45918091  0.43772306  0.38518308  0.3763575 ]
355767,0.52136143,1.09254509,0.25505322,0.91952844,1.08927678,0.0,180,[ 0.74642934  0.6529569   0.58693372  0.56451683  0.55417641]
3558911,0.52255123,0.2553347,0.34288823,1.09452066,0.20328813,0.0,272,[ 0.76454187  0.69622178  0.68041757  0.64878569  0.62076327]
3563952,0.61347258,2.68314759,0.27526778,1.5872588,0.37982485,0.0,234,[ 0.82707401  0.81292253  0.73429769  0.71761486  0.69594494]
3564769,0.47021521,8.07073142,0.24216272,0.88972262,0.31982335,0.0,238,[ 0.70900435  0.65206291  0.64348674  0.5864808   0.56693423]
3570588,0.1512898,0.21705707,0.11610911,0.17834503,0.1314083,0.0,258,[ 0.79750939  0.71160606  0.70117924  0.60968961  0.57729999]
3572241,0.64268722,0.28100041,2.23825025,0.39082419,1.79871845,0.0,257,[ 0.57548721  0.51758315  0.49580323  0.48818631  0.45076845]
3574728,0.66389741,2.01423431,1.97519542,0.39856454,0.40012814,0.0,278,[ 0.72879296  0.71630228  0.65139587  0.63687195  0.57880248]
3575833,0.99450022,0.24982647,0.4999924,0.99997282,1.10632692,0.000231739583933,262,[ 0.15052905  0.14865974  0.14576062  0.13961333  0.13670839]
3577682,0.49790522,0.99444306,1.00281202,0.50070162,0.33240205,0.0,277,[ 0.64117972  0.64421542  0.6391776   0.55878878  0.54791898]
358301,0.35875502,0.26403479,0.20876151,0.29714758,0.17270791,0.438390299102,60,[ 0.36384379  0.36174986  0.35592431  0.34423089  0.34720007]
3584675,0.50948081,0.25216788,1.04163138,0.33750997,0.25002308,0.0,82,[ 0.76016272  0.71046562  0.70300604  0.66761137  0.59985733]
3584800,0.32895122,0.24735927,0.49020507,0.59658763,1.56376748,1.57651669497e-14,482,[ 0.17110503  0.15651689  0.15392423  0.15089871  0.14875112]
3585227,3.42721376,1.40642459,0.58443656,0.77245938,1.4118676,0.0,73,[ 0.78288644  0.74857926  0.74528706  0.72192366  0.7082809 ]
3589854,0.61289068,0.37959962,2.69428968,1.59021484,0.27515258,0.0,468,[ 0.65076385  0.59324139  0.53618422  0.50707332  0.48343073]
3591037,0.55864012,0.35806266,4.70176882,1.27014437,1.26573208,0.0,449,[ 0.60708121  0.57732878  0.53024204  0.51766347  0.51337864]
3592837,0.57381897,0.3642427,0.31631751,0.26699285,1.3513446,0.0,106,[ 0.71216463  0.67282406  0.62062313  0.60977604  0.6095614 ]
3593893,0.16713929,0.14314833,0.20079077,0.12522291,0.25123691,0.0,455,[ 0.84821092  0.748831    0.7285021   0.66747665  0.66213326]
3597960,0.66470238,1.99323701,0.39928962,2.00674675,1.99595656,0.0,452,[ 0.49995732  0.49507449  0.44014601  0.43539276  0.43236296]
3600403,0.49820898,0.50042076,0.99558001,1.00169002,0.9928778,0.0,247,[ 0.64946455  0.60049665  0.53263461  0.53221245  0.49613349]
3605112,0.57961057,0.2682364,0.36656162,3.60450144,1.37871387,0.0,252,[ 0.75563766  0.70220201  0.63708674  0.62198223  0.56868604]
3605747,0.63110663,0.27876401,2.39100153,1.71077046,0.38651073,0.0,220,[ 0.73923878  0.65335017  0.64176637  0.57104345  0.55946601]
3605763,0.36552361,0.21103523,1.36415709,0.26768082,0.57701821,0.0,248,[ 0.57105293  0.50842974  0.50464983  0.45034005  0.44857259]
3606435,0.45382873,4.98191395,0.83092499,0.23774418,0.55493064,0.0,239,[ 0.74074005  0.71416373  0.65191084  0.64615062  0.6231858 ]
3610810,0.11889678,0.15605735,0.13499052,0.09603003,0.10626227,0.0,219,[ 0.7236248   0.65327686  0.58021798  0.5793611   0.49722839]
3611303,0.14581249,0.11285556,0.17078339,0.12725658,0.20595759,0.0,209,[ 0.68856125  0.59985323  0.59197868  0.56774691  0.52821314]
361795,0.15579284,0.18463667,0.22644727,0.11874359,0.13474341,0.0,211,[ 0.82002242  0.69750378  0.66739299  0.65544512  0.5968366 ]
3619023,0.13350794,0.10534151,0.18223336,0.15414398,0.11778315,0.0,180,[ 0.6169922   0.52069352  0.50236168  0.45064247  0.42493131]
3621142,0.63248265,0.27903477,2.37132314,1.72094507,0.38702528,0.0,159,[ 0.77027805  0.74472795  0.6997757   0.71396899  0.66206861]
3621579,0.53340043,7.81368058,1.14673468,0.25789651,0.88437491,0.0,173,[ 0.71891589  0.69454689  0.65955488  0.64184136  0.61758023]
3623749,0.99654895,1.00072846,0.49914102,2.31664884,1.75970209,1.00851216267e-10,151,[ 0.38588317  0.35895674  0.35845827  0.3385665   0.31454582]
3625305,0.16591145,0.24847216,0.12453263,0.14230284,0.19902256,0.0,151,[ 0.83179927  0.72781054  0.68081218  0.65335608  0.6339268 ]
3630417,0.62320837,2.51168079,0.27721212,1.66156231,0.38353176,0.0,203,[ 0.76497086  0.68090577  0.66724657  0.58606054  0.56065003]
3632428,0.71011807,1.68196922,0.29317218,0.41477169,2.44986955,0.0,216,[ 0.8417615   0.7818506   0.69966019  0.68838122  0.67980739]
3635248,0.58413213,1.40479429,3.43773315,0.26920008,0.36837514,0.0,188,[ 0.71481981  0.63045551  0.61639879  0.61788791  0.57850244]
3636597,0.12553546,0.16769723,0.10031443,0.1435575,0.11153365,0.0,86,[ 0.82145038  0.68492539  0.62414924  0.62347796  0.6022389 ]
363751,2.47590079,0.87645808,0.71091025,1.96986598,1.65947831,1.49046819331e-09,195,[ 0.29340135  0.29063751  0.28691992  0.27616991  0.28200423]
3638758,0.59359885,0.37211574,1.46645534,0.2711932,3.1430909,0.0,139,[ 0.70984104  0.64771087  0.612628    0.59374464  0.57893057]
3639805,0.64912394,0.3931923,0.2822222,1.85944824,2.16349175,0.0,339,[ 0.74370874  0.67931869  0.58348199  0.58214251  0.53406636]
3639968,0.62681401,1.68743374,0.38489231,2.45478648,0.27792258,0.0,403,[ 0.67733333  0.61818903  0.53802821  0.51542989  0.51690071]
3641143,0.32666092,0.48578434,0.94471303,0.24606154,0.19747169,0.0,306,[ 0.39788029  0.37367881  0.33981998  0.3191938   0.30566754]
3642289,0.11417948,0.10244989,0.0929292,0.12889702,0.08500781,0.0,95,[ 0.81949591  0.79073428  0.69950584  0.64658379  0.64262668]
3642730,0.60413327,1.53250245,2.8779393,0.74062537,0.37622483,0.0,349,[ 0.78807167  0.72886131  0.69079295  0.66580718  0.65940774]
3646407,0.48579651,0.32666707,0.94721331,0.94475635,0.2462304,0.0,323,[ 0.30501456  0.25837091  0.24575473  0.22787672  0.22201468]
3646963,0.48580081,0.32666837,0.94478614,0.246232,0.19747402,0.0,312,[ 0.45252205  0.4341351   0.39151266  0.34896341  0.32983807]
3649421,0.57150779,0.26648737,0.3633073,1.33865041,0.21029364,0.0,359,[ 0.78683205  0.71292188  0.70588713  0.67791923  0.67031515]
3650526,0.04258542,0.04448496,0.04084145,0.03923878,0.04084587,0.0,194,[ 0.57295873  0.54358961  0.49908318  0.4526817   0.45109677]
3663284,0.29652309,0.22856391,0.42199464,0.18604172,0.73008326,0.0,515,[ 0.58708468  0.54463303  0.49117458  0.46303644  0.41623954]
3663882,0.34112781,0.51847662,0.25418277,0.20266802,0.25435979,0.0,486,[ 0.61870836  0.57411825  0.52554551  0.46257357  0.44666969]
3666049,0.52869561,0.34551908,1.12521621,0.25679223,1.12170813,0.0,507,[ 0.72057069  0.65989908  0.60038712  0.5746673   0.53514663]
3668485,0.59606181,0.37307883,1.48158461,3.07638566,0.27170936,0.0,509,[ 0.70270579  0.62490201  0.5970212   0.56709966  0.51876149]
3672628,0.61300506,0.37964532,0.27517436,1.59092998,0.21566639,0.0,474,[ 0.73167448  0.68243199  0.64349618  0.63026089  0.58141615]
3674294,0.14061849,0.16370047,0.12324125,0.19574451,0.10971908,0.0,488,[ 0.84352257  0.74111073  0.72547273  0.59345852  0.58846061]
3675771,0.72912605,0.42118733,2.7116317,0.29636196,1.58420309,0.0,514,[ 0.69701859  0.62746856  0.58017442  0.57318815  0.54650353]
3677748,0.68651045,0.40661002,0.28906737,2.20302597,1.83109029,0.0,317,[ 0.624234    0.51450747  0.50546917  0.51346343  0.48268236]
3678737,0.65220268,1.8848946,0.39432149,2.13014037,1.87518723,0.0,507,[ 0.6816283   0.61951722  0.61223279  0.55704929  0.532114  ]
3680768,1.00070673,0.99647578,0.49949156,0.49844125,1.00430388,0.0,113,[ 0.64834236  0.53085556  0.42453145  0.45385543  0.42948493]
3685402,0.34687171,0.25735775,0.20468133,0.53186316,0.25753854,0.0,505,[ 0.68060296  0.62947001  0.58251779  0.55362669  0.52383301]
3687991,0.1695409,0.14490628,0.20426713,0.25670419,0.20415393,0.0,468,[ 0.79213589  0.70249183  0.68672698  0.61768714  0.5901703 ]
3688536,0.56223491,0.35954006,0.26445531,1.28882798,0.2090268,0.0,449,[ 0.50272734  0.475604    0.42873086  0.41349633  0.3834333 ]
3691007,0.58198627,0.36751148,3.51479861,1.39760481,1.3922725,0.0,341,[ 0.71790118  0.61945839  0.60188389  0.59626726  0.56322554]
3693914,0.15505295,0.18359886,0.13418922,0.1835066,0.22488832,0.0,298,[ 0.70701363  0.62619856  0.59256247  0.52930051  0.50387577]
3696853,0.33912406,0.25306472,0.51387257,1.05706057,0.51313724,0.0,265,[ 0.67447786  0.58949127  0.55471362  0.53221766  0.52008189]
3698797,0.51217288,0.33838395,0.25282866,1.05294336,0.33869662,0.0,253,[ 0.70947827  0.65425562  0.60343724  0.54919538  0.52503061]
3701954,0.3169623,0.24051822,0.46463815,0.86793061,6.69296058,5.44762852384e-07,263,[ 0.189891    0.17769045  0.1694189   0.16913498  0.15368176]
370327,0.15517628,0.13428166,0.22514683,0.11838492,0.18377177,0.0,576,[ 0.85475233  0.68795137  0.68432715  0.65814239  0.65232654]
370495,0.11352809,0.14693654,0.12811248,0.09249724,0.10192485,0.0,401,[ 0.80216287  0.63338081  0.63088865  0.6250767   0.58897375]
3719046,0.12917747,0.11436399,0.1742606,0.14839955,0.21115744,0.0,243,[ 0.78787606  0.73179242  0.72505617  0.65610449  0.63264699]
3722102,0.1673264,0.1432854,0.20106126,0.2516627,0.12532712,0.0,268,[ 0.88860998  0.78600651  0.70445411  0.69424446  0.66701654]
3723161,1.00587341,1.22588281,0.84242279,5.34761091,0.99148236,1.70974345792e-14,282,[ 0.27509315  0.27111568  0.24976967  0.24289035  0.24240652]
3726649,0.68861994,2.22511075,0.28944168,1.81625668,0.4073438,0.0,262,[ 0.61145303  0.54395245  0.51571752  0.48895765  0.47126002]
3729253,0.57216505,1.34225936,0.79507951,3.92164786,0.26663168,0.0,296,[ 0.66421519  0.61807013  0.61564462  0.60848931  0.56549411]
3729427,0.14963905,0.13011548,0.21367531,0.11513427,0.17605562,0.0,225,[ 0.72336292  0.64569599  0.61830169  0.58616311  0.57788128]
3740859,0.15650339,0.2279531,0.1856353,0.11915536,0.13527475,0.0,149,[ 0.7147187   0.63930953  0.6088053   0.56336962  0.55329917]
3743465,0.33228012,0.24923569,0.99324391,0.19951216,0.49762296,0.0,170,[ 0.77131924  0.68716944  0.63956598  0.62928216  0.62786761]
374379,0.16486488,0.24613334,0.12394163,0.14147618,0.19751851,0.0,597,[ 0.79836674  0.64956452  0.63372529  0.63037398  0.58962542]
3745506,0.3713556,0.27079161,0.18567786,0.59167657,0.29560256,2.53825305219e-09,281,[ 0.20977657  0.19065182  0.19059928  0.19050835  0.18796436]
3749370,0.61375929,1.59616143,0.27532656,0.38033202,0.37993375,0.0,239,[ 0.66897122  0.62134971  0.5574521   0.55505758  0.54721895]
3751606,0.57074809,0.26632258,0.36300088,3.98896166,0.36335873,0.0,261,[ 0.62822953  0.53964168  0.53946415  0.51709672  0.4991399 ]
375186,0.12224411,0.1088956,0.09820197,0.16187455,0.13932227,0.0,574,[ 0.56068547  0.4720433   0.46961741  0.46594713  0.42391477]
3752096,0.75790192,0.43061487,0.30100554,3.15738862,1.4634513,0.0,246,[ 0.77876371  0.65090517  0.64746655  0.62986047  0.63787357]
3753903,0.99790401,0.99932677,0.33279406,0.4987927,0.49914541,0.0,248,[ 0.59158606  0.51263557  0.42790297  0.42675957  0.41695848]
3753972,0.06480782,0.07447434,0.06085319,0.06931221,0.06929916,0.0,247,[ 0.68271209  0.60353383  0.55946081  0.55131417  0.51793958]
3762974,0.14931683,0.17560944,0.2130189,0.11494365,0.1299172,0.0,193,[ 0.45960678  0.40791542  0.39293572  0.36711035  0.36766802]
3767967,0.69578736,0.40984509,1.76806959,0.29069786,2.28762782,0.0,243,[ 0.71452421  0.6261987   0.58426884  0.56109552  0.52563679]
377162,0.2867594,0.22271782,0.6736256,0.40205116,0.1821499,0.0,580,[ 0.21067246  0.18248227  0.17201885  0.16498823  0.16190358]
3771707,0.52944943,8.77004502,1.12864938,0.2569684,0.34584481,0.0,262,[ 0.69434292  0.61476138  0.58822425  0.56000736  0.55525233]
3773911,0.12921047,0.17432056,0.11438985,0.10264754,0.14838381,0.0,262,[ 0.81279981  0.71917149  0.70216436  0.63793884  0.59366262]
3787533,0.34365979,0.25558536,1.10237552,0.52435031,0.52359958,0.0,507,[ 0.79573545  0.71710272  0.67988069  0.67008563  0.64569088]
379033,0.17521319,0.26993473,0.1297006,0.21255908,0.1490294,0.0,598,[ 0.86597985  0.69568049  0.68404919  0.66509386  0.64829498]
3793026,0.50837361,1.0369879,0.51728933,0.2518994,0.96295844,0.0,106,[ 0.65412673  0.61550873  0.56049705  0.55975285  0.56119523]
379731,0.14502186,0.11238162,0.16969952,0.12661014,0.20438293,0.0,598,[ 0.82906134  0.65825955  0.62868675  0.62467032  0.61634128]
3797767,0.61322338,0.27521944,1.59240621,0.37973199,0.38012383,0.0,536,[ 0.71381489  0.65004109  0.63641777  0.63705432  0.57914139]
3798134,0.41695734,0.29402638,0.71653431,2.52789341,0.71515176,0.0,521,[ 0.71660707  0.65484674  0.61862923  0.58214141  0.55316966]
3802689,0.11330403,0.10174453,0.12782687,0.09234866,0.10177295,0.0,473,[ 0.85024113  0.75979302  0.72154275  0.66108555  0.63072439]
3808897,0.65071963,1.87256018,0.39377874,2.14608853,1.8629651,0.0,525,[ 0.62997648  0.582285    0.52448626  0.515521    0.50384102]
3815329,0.58767264,3.32113757,1.43076893,0.26995292,0.36977798,0.0,299,[ 0.58334769  0.49798455  0.46153586  0.46545072  0.45783884]
3823587,0.54341442,0.26021729,6.15353317,1.19024759,0.35175165,0.0,95,[ 0.79479623  0.76064491  0.72251252  0.67674611  0.6552974 ]
3844867,0.05464212,0.06135652,0.05180371,0.05780037,0.05780964,0.0,190,[ 0.71717425  0.59191116  0.57247139  0.55819545  0.54865367]
3845748,0.48869805,0.32797964,0.9583053,0.24697255,0.95583553,0.0,290,[ 0.72136528  0.61848236  0.61237034  0.60091482  0.58653351]
3847643,0.61729087,2.61255856,1.61288696,1.62011071,0.38128633,0.0,295,[ 0.6865566   0.66862678  0.55891881  0.56400982  0.52756061]
3849347,0.76310921,1.44443825,0.51510598,0.72561326,3.24982943,0.000732293179317,250,[ 0.148399    0.14743684  0.13811717  0.13739861  0.13451443]
3862210,0.38085672,1.60537275,0.6161689,0.21605756,0.27581081,0.0,231,[ 0.91519834  0.84207506  0.7916933   0.78120727  0.70637476]
386501,0.45759828,5.47711859,0.23877387,0.84560138,0.31366964,0.0,579,[ 0.73406871  0.64302241  0.64034841  0.61259719  0.57915284]
3879617,0.15604364,0.11888889,0.22697768,0.13493048,0.18498931,0.0,277,[ 0.83118409  0.7714629   0.69120774  0.63201151  0.58097557]
3879717,0.34215521,1.08707605,0.20302943,0.25475347,0.52012538,0.0,271,[ 0.50855912  0.43730926  0.43604908  0.36268907  0.35116781]
3887254,0.13654977,0.12010437,0.18794942,0.15821329,0.10722591,0.0,249,[ 0.79519547  0.68812727  0.64746367  0.63380347  0.61061816]
3891987,0.16698155,0.14303229,0.20056374,0.25088198,0.20045401,0.0,413,[ 0.60892039  0.53049891  0.50922366  0.49185464  0.44519   ]
3898889,0.3167732,0.24041051,0.46364243,0.86646987,0.46423071,0.0,442,[ 0.80272157  0.7665131   0.69282201  0.67553441  0.66988396]
389895,0.12768398,0.10168201,0.14643252,0.11319141,0.17155334,0.0,580,[ 0.78857419  0.65334455  0.61523017  0.60904926  0.60694161]
3902565,0.61909125,0.44885541,0.38237909,0.22141893,0.3095334,0.0,73,[ 0.7777219   0.72647088  0.69484722  0.70890047  0.68832376]
3904626,0.93351847,0.7620692,1.0734799,0.99666355,1.44812921,6.31945606955e-11,245,[ 0.26079813  0.24418373  0.23315624  0.22896398  0.2266884 ]
3915086,0.58895757,3.28038492,0.27022013,1.43287066,0.37027833,0.0,198,[ 0.70164654  0.62324464  0.59124883  0.57617705  0.54741478]
3916678,0.12939556,0.10276436,0.17465795,0.14868795,0.1145704,0.0,181,[ 0.81667735  0.71849936  0.69387679  0.63423401  0.61695587]
3917944,0.20643352,0.14605087,0.35193926,0.26031933,0.17103015,0.0,167,[ 0.6915028   0.61732864  0.55764588  0.51721406  0.52213709]
3920198,0.20134951,0.14348745,0.16752593,0.12543918,0.11145756,0.0,175,[ 0.53872577  0.52498531  0.48447251  0.42932613  0.41164846]
3923365,0.27486892,0.17727813,0.37945779,0.21547593,0.15051987,0.000105850708708,43,[ 0.67017122  0.63420808  0.60989995  0.61096339  0.59521054]
3930712,0.52810663,1.12254864,0.34558933,9.15522621,0.25665145,0.0,199,[ 0.66159707  0.65450921  0.63110237  0.58946706  0.56994662]
393084,0.530023,8.61802507,0.34608672,1.13125244,1.12776554,0.0,493,[ 0.71898125  0.63282132  0.61816931  0.57644513  0.56422913]
3937413,0.71477075,0.29396479,1.65646819,0.41682729,0.41636362,0.0,158,[ 0.71267036  0.6560915   0.56304047  0.52501022  0.51464455]
3941776,0.53222895,0.25762324,0.34702774,1.14135567,0.3473554,0.0,271,[ 0.69675668  0.65544387  0.6251407   0.61815381  0.58815041]
3941994,0.33729975,0.50969198,0.25205039,0.25222279,0.20130963,0.0,294,[ 0.44368436  0.41014433  0.36378292  0.35193239  0.33316382]
3942646,0.05689502,0.06033735,0.05382424,0.0642117,0.06032733,0.0,332,[ 0.71493156  0.634924    0.62157064  0.61938678  0.54874745]
3942817,0.96405873,0.49071991,1.03341171,0.96614316,1.03574535,4.10382483551e-09,309,[ 0.19088627  0.19290535  0.1802273   0.17632712  0.17042302]
3943373,0.53033486,0.34621944,8.53217283,1.13271792,0.89288736,0.0,266,[ 0.79134188  0.70537742  0.6932267   0.69387337  0.67832306]
3945426,0.16285534,0.13999356,0.19464106,0.12280204,0.24168258,0.0,350,[ 0.81723683  0.75035658  0.66688517  0.65134768  0.58253474]
3946968,0.49217298,0.97178905,0.3295372,0.24785936,0.32983714,0.0,344,[ 0.76286114  0.67326579  0.63376612  0.62446999  0.62088739]
3955613,0.19867775,0.24810649,0.16567183,0.32997627,0.14212545,0.0,315,[ 0.83540775  0.71863344  0.68556306  0.65851236  0.59615295]
3957691,0.59609595,1.47585618,0.37309106,3.07517853,0.59513818,0.0,299,[ 0.34677024  0.33370739  0.33113238  0.30846298  0.27267174]
3960704,0.64587596,1.83295379,2.20036669,0.68625033,0.39200154,0.0,297,[ 0.62867547  0.61202329  0.58074868  0.55706819  0.46876918]
3960961,0.59608623,0.37308768,1.475865,3.07538914,0.59514857,9.99200722163e-16,284,[ 0.28874069  0.28953014  0.27082998  0.24203338  0.23965761]
3964412,0.1661081,0.14239087,0.19930525,0.24891706,0.12464259,0.0,310,[ 0.85422385  0.74245495  0.69676449  0.63729882  0.6344871 ]
3973244,0.1437926,0.12567257,0.1679412,0.16801899,0.14373584,6.30630991871e-10,82,[ 0.58040497  0.50456486  0.48564257  0.47854935  0.44605867]
3973779,0.53191759,0.34689412,1.13990107,8.14427912,0.25755082,0.0,516,[ 0.80701626  0.73512333  0.72823687  0.69108668  0.66574987]
3975651,0.47573954,0.32208961,0.90969365,0.90745694,0.24362055,0.0,517,[ 0.70098696  0.65496999  0.61997262  0.55637061  0.55154681]
3981681,0.52003311,1.08668598,0.34180089,0.92376557,1.08348386,0.0,515,[ 0.72932879  0.68641669  0.63748641  0.61563603  0.60727996]
3982249,0.13476961,0.11872539,0.1558278,0.18459231,0.10612568,0.0,472,[ 0.7424365   0.65933974  0.62770994  0.57034192  0.56375817]
3991291,0.42452267,0.2977664,0.73918159,0.22944571,2.83386032,0.0,517,[ 0.85951373  0.75547551  0.73787162  0.65310015  0.60268289]
3992818,0.5834792,1.40622027,0.36810592,3.46168979,0.26906327,0.0,505,[ 0.65585502  0.56927069  0.53236759  0.51337337  0.50170373]
3994498,0.14142501,0.12385983,0.16479545,0.16472091,0.19731197,0.0,268,[ 0.82242808  0.75403838  0.65176837  0.6433513   0.63446848]
3995865,0.62128215,1.64794243,0.38279914,1.64053658,2.54324075,0.0,300,[ 0.67764427  0.57617914  0.57686964  0.45703251  0.41663767]
4000406,0.57946227,0.36650323,1.37798398,1.38314708,3.60923703,0.0,287,[ 0.64610097  0.61553274  0.51557511  0.48286311  0.46687773]
400425,0.28781053,0.67945905,0.2233505,0.40457176,0.18257337,0.0,617,[ 0.81747586  0.69954281  0.66098701  0.65131818  0.63174559]
4012679,0.12145996,0.10827298,0.13830461,0.09769504,0.16050374,0.0,257,[ 0.77919022  0.67717945  0.60818153  0.57009134  0.55361254]
4015174,0.57154614,1.33890152,0.3633182,3.95039106,0.26649762,0.0,256,[ 0.69899023  0.67377551  0.59404915  0.56851356  0.54830255]
4016456,0.38703623,0.27882353,0.63251539,0.21802992,0.27903386,0.0,250,[ 0.84834782  0.73786743  0.70727983  0.67936895  0.66556657]
